exo2030plus375, flux 20-40, flux 40-70, flux 70-160, flux 160-430
9151.481669, 0.004, 0.031, 0.043, 0.028, 0.069, 0.030, -0.023, 0.073
9154.317469, 0.023, 0.067, -0.068, 0.064, -0.130, 0.069, 0.023, 0.168
9155.511718, 0.016, 0.026, -0.049, 0.026, -0.008, 0.028, 0.014, 0.070
9156.972448, -0.030, 0.131, -0.047, 0.098, 0.088, 0.108, 0.175, 0.267
9157.798071, 0.036, 0.061, 0.034, 0.061, -0.092, 0.061, 0.099, 0.150
9158.496708, -0.058, 0.036, -0.013, 0.035, -0.046, 0.035, -0.016, 0.083
9159.481148, -0.031, 0.039, 0.010, 0.038, 0.019, 0.037, 0.014, 0.088
9160.497314, 0.081, 0.049, -0.065, 0.047, -0.056, 0.045, -0.081, 0.103
9161.481724, -0.087, 0.044, -0.062, 0.042, -0.007, 0.042, 0.136, 0.099
9162.529640, -0.006, 0.055, -0.009, 0.054, -0.033, 0.054, 0.073, 0.130
9168.683702, 0.338, 0.199, 0.104, 0.185, 0.035, 0.177, -0.423, 0.420
9169.699636, 0.079, 0.074, 0.003, 0.066, 0.183, 0.063, 0.155, 0.148
9170.575682, 0.040, 0.044, 0.051, 0.039, -0.027, 0.038, -0.005, 0.087
9171.509200, 0.206, 0.035, 0.143, 0.031, 0.041, 0.030, -0.034, 0.069
9172.499356, 0.102, 0.037, 0.001, 0.033, 0.034, 0.032, -0.112, 0.075
9173.515205, 0.106, 0.036, -0.039, 0.033, -0.033, 0.031, -0.049, 0.074
9174.493025, 0.041, 0.039, 0.067, 0.035, 0.065, 0.034, 0.040, 0.079
9175.432591, 0.050, 0.053, 0.049, 0.048, 0.031, 0.046, -0.039, 0.107
9176.556097, 0.092, 0.057, 0.098, 0.052, 0.076, 0.049, -0.002, 0.115
9177.889069, -0.288, 0.153, 0.008, 0.135, -0.087, 0.133, 0.190, 0.322
9178.396848, 0.075, 0.051, 0.015, 0.045, -0.062, 0.043, 0.076, 0.099
9179.856672, 0.242, 0.080, 0.018, 0.075, 0.045, 0.073, -0.204, 0.178
9180.332686, 0.070, 0.056, 0.049, 0.049, 0.001, 0.046, 0.034, 0.106
9181.800775, 0.141, 0.056, 0.047, 0.051, 0.018, 0.051, -0.197, 0.126
9182.490604, 0.088, 0.040, 0.016, 0.036, 0.018, 0.035, 0.051, 0.083
9183.506095, 0.019, 0.040, 0.043, 0.036, 0.000, 0.036, -0.023, 0.085
9184.510617, -0.027, 0.045, 0.044, 0.041, 0.024, 0.041, 0.088, 0.098
9185.505436, -0.126, 0.070, 0.007, 0.062, -0.028, 0.060, 0.032, 0.138
9186.489357, -0.022, 0.057, 0.035, 0.049, -0.064, 0.047, 0.040, 0.109
9187.495639, 0.022, 0.038, 0.044, 0.033, -0.040, 0.032, -0.098, 0.076
9188.521202, 0.050, 0.046, -0.017, 0.041, 0.026, 0.040, 0.065, 0.095
9189.529480, -0.094, 0.045, -0.054, 0.040, -0.020, 0.038, -0.160, 0.087
9190.490715, -0.016, 0.043, 0.016, 0.038, -0.006, 0.036, 0.005, 0.081
9191.499693, -0.057, 0.042, -0.060, 0.036, -0.033, 0.034, -0.028, 0.078
9192.507763, -0.018, 0.040, -0.073, 0.034, -0.019, 0.033, -0.106, 0.077
9193.501319, -0.026, 0.045, 0.079, 0.038, 0.009, 0.037, 0.007, 0.085
9194.485263, 0.008, 0.046, -0.068, 0.039, 0.070, 0.038, 0.089, 0.087
9195.787338, 0.041, 0.061, -0.051, 0.046, 0.086, 0.054, -0.022, 0.140
9196.506588, 0.098, 0.040, 0.050, 0.030, -0.071, 0.034, -0.032, 0.085
9197.500907, -0.028, 0.036, -0.031, 0.028, 0.039, 0.031, 0.044, 0.077
9198.790557, -0.064, 0.056, -0.041, 0.043, -0.099, 0.049, 0.074, 0.124
9199.488353, 0.028, 0.031, -0.000, 0.023, -0.034, 0.026, 0.030, 0.063
9200.515156, 0.042, 0.035, 0.018, 0.026, -0.005, 0.029, 0.043, 0.070
9201.518202, 0.008, 0.030, -0.024, 0.023, -0.011, 0.025, -0.027, 0.060
9202.913663, -0.007, 0.066, -0.091, 0.076, 0.013, 0.076, -0.107, 0.199
9203.484538, -0.044, 0.023, -0.007, 0.027, -0.060, 0.028, 0.045, 0.075
9204.499418, -0.016, 0.025, -0.048, 0.030, 0.005, 0.030, -0.009, 0.080
9205.526875, 0.010, 0.026, 0.061, 0.030, -0.018, 0.031, 0.016, 0.082
9206.478346, -0.014, 0.025, -0.063, 0.029, -0.089, 0.030, 0.037, 0.077
9207.493232, 0.037, 0.029, -0.054, 0.034, -0.036, 0.035, 0.121, 0.091
9208.495284, -0.007, 0.028, -0.026, 0.033, 0.028, 0.034, 0.069, 0.087
9209.827202, -0.090, 0.075, 0.026, 0.072, 0.032, 0.069, 0.131, 0.163
9210.854890, -0.147, 0.065, -0.036, 0.052, -0.060, 0.060, -0.041, 0.150
9211.793354, 0.088, 0.058, -0.002, 0.060, 0.048, 0.060, 0.083, 0.145
9217.780851, 0.006, 0.129, 0.331, 0.097, -0.024, 0.095, 0.263, 0.216
9218.478431, 0.102, 0.063, 0.038, 0.047, 0.001, 0.046, -0.113, 0.104
9219.493069, 0.232, 0.061, 0.075, 0.046, -0.010, 0.045, 0.056, 0.099
9220.507668, 0.073, 0.045, -0.001, 0.034, -0.089, 0.033, -0.093, 0.075
9221.522215, 0.060, 0.042, 0.040, 0.031, -0.027, 0.031, -0.066, 0.071
9222.505008, -0.019, 0.048, -0.016, 0.036, -0.063, 0.036, -0.029, 0.081
9223.791998, -0.071, 0.073, -0.020, 0.055, 0.045, 0.055, 0.191, 0.128
9224.502143, 0.064, 0.067, 0.005, 0.048, 0.015, 0.049, 0.085, 0.114
9225.738385, 0.057, 0.055, -0.033, 0.042, -0.033, 0.045, 0.102, 0.112
9226.499113, 0.025, 0.060, -0.031, 0.043, -0.047, 0.046, -0.153, 0.110
9227.481696, 0.084, 0.051, -0.013, 0.038, 0.048, 0.040, -0.033, 0.097
9228.495916, 0.027, 0.056, 0.000, 0.039, -0.001, 0.042, -0.026, 0.102
9229.510084, -0.062, 0.059, -0.068, 0.040, 0.024, 0.042, 0.015, 0.101
9230.492541, -0.010, 0.067, 0.026, 0.044, 0.041, 0.047, 0.062, 0.111
9231.506678, 0.043, 0.061, 0.038, 0.042, -0.086, 0.044, -0.005, 0.106
9232.489124, -0.074, 0.064, -0.134, 0.044, -0.013, 0.046, -0.100, 0.109
9233.503275, 0.024, 0.060, 0.008, 0.046, -0.015, 0.048, 0.123, 0.113
9234.517472, -0.043, 0.062, -0.005, 0.054, 0.099, 0.058, 0.021, 0.141
9235.500035, -0.128, 0.096, 0.037, 0.073, -0.166, 0.078, -0.066, 0.194
9236.482706, 0.011, 0.052, -0.011, 0.040, -0.097, 0.040, 0.035, 0.090
9238.535658, 0.050, 0.050, 0.045, 0.044, -0.004, 0.047, 0.002, 0.115
9239.796834, -0.075, 0.049, -0.010, 0.047, -0.034, 0.046, -0.067, 0.108
9240.479592, -0.058, 0.033, -0.023, 0.032, 0.007, 0.031, 0.116, 0.073
9241.487168, 0.022, 0.032, 0.011, 0.031, -0.041, 0.032, 0.002, 0.075
9242.597529, 0.025, 0.031, -0.059, 0.030, 0.001, 0.030, 0.052, 0.070
9243.516842, -0.012, 0.041, 0.001, 0.040, 0.063, 0.039, 0.083, 0.092
9244.616761, 0.048, 0.046, 0.040, 0.046, 0.041, 0.046, -0.189, 0.109
9245.493470, -0.030, 0.038, -0.025, 0.037, 0.010, 0.038, -0.069, 0.090
9246.508150, 0.087, 0.035, 0.059, 0.034, -0.019, 0.035, -0.027, 0.082
9247.511060, 0.049, 0.034, 0.014, 0.034, -0.095, 0.034, 0.083, 0.081
9248.525044, 0.000, 0.033, 0.013, 0.033, 0.004, 0.033, -0.122, 0.080
9249.380533, 0.017, 0.037, -0.010, 0.036, -0.049, 0.037, -0.115, 0.088
9250.616221, -0.005, 0.033, 0.001, 0.032, -0.024, 0.032, -0.027, 0.076
9251.946635, 0.072, 0.059, -0.017, 0.059, -0.101, 0.060, -0.002, 0.143
9252.801876, 0.141, 0.053, -0.013, 0.046, -0.109, 0.048, -0.005, 0.116
9253.479573, 0.009, 0.035, -0.022, 0.030, -0.009, 0.031, -0.044, 0.078
9254.493213, -0.021, 0.035, -0.018, 0.030, 0.018, 0.032, -0.000, 0.079
9255.506801, -0.034, 0.037, 0.008, 0.032, 0.026, 0.034, -0.067, 0.082
9256.520332, 0.045, 0.036, -0.045, 0.031, -0.003, 0.032, 0.077, 0.078
9257.502140, -0.098, 0.041, -0.054, 0.036, 0.018, 0.038, 0.002, 0.090
9258.483918, -0.059, 0.043, -0.037, 0.037, -0.029, 0.039, -0.017, 0.092
9259.497337, 0.065, 0.044, 0.071, 0.038, 0.004, 0.039, 0.104, 0.093
9260.434447, 0.009, 0.052, 0.010, 0.046, 0.009, 0.048, -0.242, 0.113
9261.783144, -0.120, 0.098, -0.313, 0.090, 0.093, 0.087, 0.081, 0.199
9266.941874, 0.107, 0.178, -0.569, 0.185, 0.339, 0.182, -0.546, 0.448
9267.481625, 0.073, 0.051, 0.004, 0.053, 0.063, 0.054, 0.117, 0.134
9268.815247, 0.024, 0.080, 0.023, 0.081, -0.138, 0.081, -0.002, 0.200
9269.482815, 0.027, 0.038, 0.013, 0.037, -0.035, 0.037, -0.110, 0.091
9270.500074, 0.047, 0.038, 0.037, 0.038, -0.046, 0.037, -0.071, 0.091
9271.790730, 0.099, 0.102, -0.169, 0.102, -0.021, 0.100, -0.662, 0.239
9272.809408, 0.073, 0.079, -0.083, 0.079, -0.059, 0.077, 0.119, 0.185
9273.765596, -0.092, 0.072, 0.013, 0.073, 0.000, 0.074, 0.092, 0.184
9276.768956, -0.127, 0.073, 0.148, 0.077, 0.165, 0.079, -0.023, 0.203
9278.511324, -0.051, 0.137, -0.022, 0.119, 0.153, 0.134, 0.405, 0.367
9279.729540, -0.350, 0.348, -0.277, 0.239, -0.181, 0.215, -0.414, 0.484
9280.498925, -0.037, 0.103, 0.142, 0.077, -0.026, 0.074, 0.259, 0.173
9281.513738, 0.044, 0.056, 0.002, 0.046, -0.116, 0.050, -0.038, 0.128
9282.475892, 0.042, 0.064, -0.006, 0.053, -0.068, 0.056, 0.097, 0.141
9283.512301, 0.067, 0.069, 0.039, 0.059, 0.018, 0.066, -0.070, 0.176
9284.496672, -0.055, 0.077, 0.041, 0.064, 0.061, 0.070, -0.122, 0.181
9285.972232, -0.197, 0.108, -0.057, 0.088, -0.072, 0.092, -0.159, 0.231
9286.509455, -0.062, 0.045, -0.029, 0.038, -0.115, 0.041, 0.135, 0.104
9287.488295, -0.073, 0.049, 0.003, 0.040, -0.061, 0.042, -0.047, 0.105
9288.514975, 0.002, 0.044, 0.064, 0.036, -0.011, 0.038, 0.043, 0.095
9289.503110, -0.020, 0.045, -0.008, 0.038, -0.028, 0.041, -0.056, 0.103
9290.505416, -0.050, 0.044, -0.058, 0.037, -0.080, 0.041, -0.091, 0.103
9291.429428, 0.044, 0.042, -0.038, 0.036, -0.041, 0.039, -0.182, 0.098
9292.496491, -0.021, 0.040, 0.049, 0.035, -0.001, 0.039, -0.141, 0.098
9293.748580, 0.016, 0.153, 0.055, 0.122, 0.026, 0.125, 0.433, 0.299
9294.275081, 0.057, 0.051, -0.004, 0.044, -0.016, 0.049, -0.212, 0.126
9295.503476, -0.077, 0.046, -0.023, 0.039, -0.010, 0.042, 0.020, 0.105
9296.433224, -0.027, 0.045, 0.072, 0.038, -0.056, 0.041, 0.067, 0.104
9297.502085, -0.001, 0.043, 0.001, 0.037, 0.006, 0.040, 0.055, 0.102
9298.505208, 0.052, 0.038, -0.044, 0.033, -0.001, 0.036, 0.081, 0.091
9299.489960, 0.048, 0.041, 0.074, 0.035, 0.020, 0.038, -0.079, 0.098
9300.888350, -0.041, 0.078, -0.075, 0.065, 0.039, 0.069, 0.193, 0.170
9301.517129, 0.013, 0.035, -0.046, 0.029, -0.056, 0.032, 0.035, 0.081
9302.503005, -0.002, 0.036, -0.003, 0.030, -0.014, 0.033, -0.040, 0.084
9303.503654, 0.040, 0.037, 0.006, 0.031, -0.043, 0.034, -0.060, 0.086
9304.509515, 0.025, 0.037, -0.027, 0.031, -0.035, 0.033, -0.040, 0.084
9305.502850, 0.044, 0.033, 0.001, 0.027, -0.011, 0.029, -0.139, 0.073
9306.515469, 0.029, 0.036, 0.059, 0.030, 0.004, 0.032, -0.043, 0.080
9307.854687, 0.002, 0.086, -0.053, 0.071, 0.140, 0.073, -0.085, 0.178
9308.482753, 0.016, 0.048, -0.047, 0.037, -0.018, 0.038, 0.017, 0.091
9309.488853, 0.040, 0.048, 0.020, 0.038, -0.033, 0.038, 0.123, 0.090
9317.763105, 0.022, 0.099, 0.127, 0.081, 0.040, 0.084, -0.244, 0.209
9318.505857, -0.023, 0.068, -0.014, 0.056, 0.041, 0.057, -0.240, 0.141
9319.506939, -0.029, 0.073, 0.006, 0.059, 0.042, 0.060, 0.022, 0.147
9320.507999, -0.012, 0.057, -0.046, 0.045, 0.044, 0.045, -0.058, 0.111
9321.509038, 0.086, 0.052, -0.055, 0.041, 0.012, 0.041, -0.003, 0.103
9322.865247, 0.035, 0.072, -0.153, 0.058, 0.001, 0.059, 0.081, 0.142
9323.446462, -0.062, 0.045, 0.004, 0.037, -0.031, 0.039, 0.070, 0.097
9324.544293, -0.018, 0.065, 0.040, 0.053, 0.040, 0.056, -0.079, 0.140
9325.674380, 0.071, 0.060, 0.032, 0.049, 0.066, 0.052, 0.116, 0.127
9326.965871, -0.034, 0.157, 0.191, 0.128, 0.119, 0.134, 0.079, 0.339
9327.611601, 0.059, 0.052, -0.088, 0.042, 0.007, 0.045, 0.022, 0.111
9329.936192, -0.095, 0.148, -0.130, 0.119, 0.007, 0.124, -0.014, 0.318
9330.646466, -0.033, 0.087, 0.050, 0.071, 0.012, 0.075, 0.177, 0.192
9331.571330, 0.087, 0.068, 0.007, 0.056, 0.107, 0.059, 0.076, 0.153
9332.572495, 0.138, 0.051, 0.040, 0.044, 0.078, 0.048, -0.135, 0.128
9333.541440, -0.065, 0.051, -0.030, 0.043, -0.015, 0.046, 0.055, 0.123
9334.908263, 0.164, 0.134, 0.108, 0.109, 0.158, 0.120, 0.192, 0.336
9339.489982, 0.002, 0.047, 0.065, 0.037, 0.006, 0.041, 0.104, 0.111
9340.503840, 0.083, 0.049, 0.024, 0.040, 0.076, 0.045, -0.133, 0.122
9341.933323, 0.079, 0.094, 0.041, 0.074, 0.132, 0.076, 0.015, 0.190
9342.518341, 0.061, 0.045, 0.027, 0.036, -0.050, 0.037, -0.101, 0.095
9343.492750, -0.022, 0.050, -0.042, 0.040, -0.030, 0.043, 0.154, 0.109
9344.499382, 0.015, 0.045, 0.072, 0.036, -0.030, 0.037, 0.012, 0.094
9345.496159, -0.072, 0.058, -0.014, 0.046, 0.002, 0.048, -0.063, 0.122
9346.501780, 0.041, 0.056, -0.039, 0.044, -0.068, 0.046, -0.000, 0.118
9347.495649, 0.043, 0.047, -0.044, 0.038, -0.078, 0.040, -0.152, 0.102
9348.913060, -0.204, 0.083, -0.071, 0.064, 0.023, 0.066, 0.091, 0.167
9349.508224, -0.042, 0.040, 0.005, 0.031, 0.023, 0.032, 0.094, 0.082
9350.502955, -0.106, 0.042, 0.058, 0.033, -0.093, 0.034, -0.044, 0.087
9351.496834, 0.030, 0.037, 0.032, 0.028, 0.035, 0.030, 0.007, 0.075
9352.493665, 0.012, 0.038, -0.010, 0.030, 0.044, 0.031, -0.005, 0.077
9353.519758, 0.052, 0.038, 0.039, 0.030, 0.009, 0.031, 0.039, 0.077
9354.525493, -0.041, 0.039, 0.041, 0.030, 0.064, 0.031, -0.078, 0.076
9355.867771, 0.003, 0.042, -0.008, 0.040, -0.038, 0.041, 0.057, 0.108
9356.491728, 0.049, 0.029, 0.020, 0.028, 0.042, 0.029, -0.116, 0.073
9357.152899, 0.047, 0.045, 0.003, 0.042, -0.031, 0.045, -0.095, 0.116
9358.924388, 0.117, 0.056, 0.011, 0.052, 0.040, 0.054, 0.037, 0.135
9359.501031, 0.042, 0.029, -0.037, 0.027, -0.013, 0.028, -0.121, 0.072
9360.493998, -0.033, 0.029, -0.023, 0.027, 0.023, 0.028, 0.049, 0.072
9361.499539, -0.033, 0.033, 0.050, 0.032, 0.045, 0.033, -0.069, 0.084
9362.492421, 0.004, 0.041, 0.039, 0.037, -0.016, 0.039, 0.028, 0.099
9363.497982, 0.023, 0.047, -0.086, 0.043, -0.051, 0.044, -0.102, 0.114
9368.875675, 0.053, 0.110, -0.014, 0.105, 0.024, 0.108, -0.044, 0.271
9369.491975, 0.099, 0.050, 0.015, 0.048, 0.006, 0.050, -0.347, 0.130
9370.497505, 0.082, 0.041, 0.085, 0.039, 0.038, 0.040, -0.058, 0.105
9371.405712, -0.039, 0.039, 0.020, 0.037, 0.001, 0.039, -0.020, 0.104
9372.476072, -0.037, 0.032, 0.081, 0.030, -0.052, 0.032, 0.039, 0.086
9373.449108, -0.003, 0.031, -0.008, 0.029, -0.000, 0.031, 0.118, 0.083
9374.486990, -0.035, 0.033, 0.013, 0.031, 0.003, 0.033, -0.161, 0.090
9376.258356, -0.067, 0.040, 0.011, 0.039, -0.007, 0.045, 0.057, 0.138
9377.458379, -0.016, 0.048, 0.049, 0.046, 0.015, 0.052, -0.041, 0.154
9379.416598, -0.031, 0.103, 0.137, 0.099, 0.115, 0.116, 0.263, 0.346
9381.610010, 0.010, 0.056, 0.081, 0.053, 0.046, 0.061, -0.113, 0.190
9382.497367, 0.045, 0.034, 0.064, 0.032, 0.032, 0.037, -0.016, 0.111
9383.502656, -0.014, 0.032, 0.058, 0.031, -0.015, 0.036, 0.177, 0.107
9384.799809, -0.133, 0.086, -0.052, 0.070, -0.082, 0.070, -0.317, 0.182
9385.480825, -0.037, 0.045, -0.035, 0.037, 0.024, 0.036, -0.019, 0.090
9386.518596, -0.013, 0.055, -0.156, 0.045, -0.020, 0.044, -0.144, 0.110
9387.514975, -0.022, 0.050, 0.003, 0.040, 0.000, 0.039, -0.095, 0.098
9388.497045, 0.006, 0.035, -0.033, 0.028, 0.002, 0.027, -0.063, 0.065
9389.502680, -0.007, 0.041, 0.056, 0.033, -0.028, 0.032, -0.010, 0.078
9390.500991, -0.017, 0.043, -0.002, 0.034, -0.010, 0.033, 0.117, 0.079
9391.793805, -0.089, 0.084, -0.038, 0.068, -0.030, 0.071, 0.063, 0.197
9392.514937, -0.004, 0.052, -0.103, 0.044, -0.072, 0.046, -0.071, 0.122
9393.456674, 0.049, 0.055, -0.069, 0.046, 0.071, 0.048, 0.033, 0.124
9394.503309, 0.010, 0.039, -0.051, 0.033, -0.005, 0.034, 0.004, 0.089
9395.510553, -0.011, 0.038, -0.003, 0.034, 0.007, 0.035, -0.175, 0.089
9396.517600, -0.063, 0.042, -0.060, 0.035, -0.066, 0.036, 0.058, 0.091
9397.449864, -0.066, 0.060, -0.075, 0.052, -0.082, 0.054, 0.055, 0.139
9398.855514, -0.148, 0.103, 0.005, 0.089, 0.037, 0.089, 0.337, 0.224
9399.472218, 0.047, 0.044, -0.005, 0.038, 0.037, 0.039, -0.042, 0.100
9400.856764, 0.042, 0.049, 0.072, 0.051, 0.040, 0.054, 0.045, 0.146
9401.484181, 0.051, 0.033, 0.110, 0.034, -0.050, 0.036, 0.070, 0.098
9402.445921, 0.042, 0.032, 0.039, 0.033, 0.024, 0.034, 0.203, 0.093
9403.495596, 0.034, 0.030, 0.014, 0.031, -0.030, 0.033, -0.019, 0.087
9404.444895, 0.032, 0.040, -0.007, 0.040, -0.060, 0.041, -0.025, 0.107
9405.527071, 0.041, 0.038, -0.063, 0.039, -0.033, 0.041, -0.110, 0.107
9406.467494, 0.062, 0.034, 0.033, 0.034, -0.036, 0.035, 0.150, 0.090
9407.472753, -0.103, 0.037, -0.012, 0.037, -0.020, 0.038, -0.008, 0.099
9408.360695, 0.060, 0.042, -0.022, 0.042, -0.010, 0.044, 0.051, 0.115
9409.503155, 0.030, 0.037, 0.020, 0.037, -0.052, 0.039, 0.072, 0.100
9410.501080, -0.007, 0.028, -0.052, 0.029, -0.012, 0.030, -0.046, 0.079
9411.428926, -0.052, 0.034, -0.053, 0.035, -0.042, 0.036, 0.009, 0.093
9412.823311, 0.035, 0.039, 0.033, 0.041, -0.036, 0.043, -0.031, 0.112
9413.459175, -0.057, 0.029, -0.025, 0.030, -0.025, 0.031, -0.032, 0.081
9414.496852, -0.022, 0.033, -0.029, 0.034, -0.009, 0.035, 0.050, 0.092
9415.502110, -0.016, 0.037, 0.016, 0.039, 0.047, 0.040, -0.061, 0.107
9420.845739, -0.023, 0.108, -0.064, 0.095, -0.118, 0.105, 0.028, 0.281
9421.591548, 0.105, 0.052, 0.066, 0.046, 0.026, 0.051, 0.029, 0.135
9422.499478, 0.014, 0.044, -0.030, 0.038, 0.023, 0.042, -0.138, 0.118
9423.524415, -0.006, 0.041, -0.031, 0.036, 0.037, 0.040, 0.091, 0.110
9424.509830, -0.038, 0.033, 0.016, 0.030, 0.015, 0.033, 0.176, 0.093
9425.514970, -0.008, 0.035, -0.008, 0.031, -0.040, 0.035, 0.045, 0.098
9426.811890, 0.102, 0.075, -0.035, 0.074, -0.095, 0.076, -0.384, 0.207
9427.168534, -0.062, 0.059, 0.061, 0.060, 0.047, 0.063, -0.047, 0.176
9428.615111, -0.048, 0.070, -0.073, 0.072, -0.035, 0.076, 0.235, 0.206
9429.393216, 0.091, 0.059, -0.004, 0.060, -0.032, 0.064, 0.250, 0.170
9430.799658, -0.097, 0.078, 0.044, 0.078, -0.098, 0.081, 0.223, 0.224
9433.835421, -0.198, 0.112, 0.024, 0.082, -0.006, 0.082, -0.032, 0.207
9434.495381, -0.113, 0.073, 0.057, 0.052, 0.023, 0.051, 0.178, 0.124
9435.510435, -0.011, 0.050, 0.000, 0.040, 0.015, 0.041, -0.099, 0.105
9436.505309, 0.019, 0.042, -0.007, 0.036, -0.033, 0.039, -0.059, 0.100
9437.489507, 0.016, 0.038, -0.021, 0.035, 0.039, 0.038, 0.054, 0.099
9438.482892, 0.010, 0.050, -0.012, 0.044, 0.058, 0.047, 0.062, 0.122
9439.446491, -0.094, 0.044, 0.005, 0.039, 0.013, 0.043, -0.136, 0.111
9440.484172, -0.010, 0.030, 0.028, 0.027, 0.025, 0.029, 0.120, 0.077
9441.498476, -0.069, 0.035, 0.068, 0.032, 0.035, 0.035, 0.047, 0.094
9442.489561, 0.008, 0.029, 0.005, 0.027, -0.017, 0.029, -0.069, 0.078
9443.535568, -0.041, 0.031, 0.064, 0.029, -0.033, 0.032, 0.008, 0.083
9444.509832, 0.016, 0.030, 0.036, 0.028, -0.014, 0.030, 0.028, 0.078
9445.484069, 0.023, 0.029, 0.032, 0.027, 0.026, 0.030, -0.160, 0.077
9446.555494, 0.011, 0.028, -0.043, 0.027, 0.001, 0.029, -0.060, 0.076
9447.821138, 0.244, 0.077, 0.041, 0.060, 0.034, 0.066, -0.105, 0.166
9448.535225, 0.109, 0.036, 0.021, 0.028, -0.028, 0.032, -0.114, 0.084
9449.498804, -0.029, 0.045, -0.006, 0.034, 0.048, 0.040, -0.145, 0.109
9450.481575, 0.041, 0.044, 0.019, 0.034, -0.018, 0.039, 0.158, 0.105
9451.411504, 0.005, 0.044, 0.039, 0.034, 0.029, 0.040, 0.052, 0.107
9452.459851, -0.033, 0.039, -0.005, 0.030, -0.011, 0.035, -0.002, 0.092
9453.497476, -0.000, 0.041, 0.018, 0.032, 0.004, 0.037, 0.029, 0.098
9454.393738, 0.020, 0.038, 0.013, 0.030, -0.017, 0.034, -0.014, 0.091
9455.495841, 0.016, 0.036, -0.020, 0.028, -0.005, 0.032, 0.034, 0.087
9456.500700, -0.051, 0.037, 0.007, 0.029, 0.047, 0.033, -0.006, 0.086
9457.505563, 0.039, 0.032, 0.027, 0.025, -0.033, 0.028, 0.047, 0.073
9458.510433, 0.027, 0.034, -0.068, 0.026, -0.068, 0.030, -0.197, 0.080
9459.515313, -0.065, 0.034, -0.026, 0.026, -0.044, 0.030, -0.030, 0.078
9460.487788, -0.019, 0.033, 0.015, 0.025, 0.025, 0.029, -0.045, 0.075
9461.816854, -0.004, 0.044, 0.009, 0.046, 0.088, 0.054, -0.018, 0.152
9462.497607, -0.051, 0.023, -0.009, 0.024, 0.047, 0.028, 0.019, 0.077
9463.502541, -0.002, 0.025, -0.005, 0.026, -0.001, 0.030, -0.031, 0.083
9464.507488, -0.010, 0.026, -0.004, 0.027, -0.059, 0.031, 0.046, 0.086
9465.512445, 0.029, 0.026, 0.013, 0.027, 0.005, 0.032, 0.224, 0.087
9466.484997, 0.030, 0.031, 0.025, 0.033, -0.009, 0.038, -0.020, 0.105
9467.489976, 0.063, 0.036, 0.023, 0.038, -0.010, 0.044, -0.220, 0.124
9472.799756, -0.148, 0.072, 0.028, 0.076, -0.114, 0.076, 0.065, 0.204
9473.577792, -0.057, 0.042, -0.004, 0.045, -0.031, 0.045, -0.009, 0.116
9474.517911, 0.027, 0.037, -0.010, 0.040, 0.051, 0.039, 0.131, 0.101
9475.490430, 0.018, 0.033, 0.001, 0.035, -0.000, 0.034, 0.080, 0.088
9476.502442, 0.034, 0.029, 0.050, 0.031, 0.115, 0.030, 0.151, 0.080
9477.500235, 0.006, 0.033, -0.000, 0.035, 0.012, 0.035, -0.002, 0.091
9478.505104, 0.042, 0.031, 0.096, 0.034, 0.039, 0.033, 0.061, 0.088
9479.509950, -0.035, 0.037, -0.048, 0.040, -0.064, 0.040, 0.041, 0.105
9480.547191, -0.065, 0.066, -0.095, 0.071, -0.080, 0.071, -0.140, 0.184
9481.357522, -0.058, 0.044, -0.110, 0.047, -0.037, 0.046, -0.082, 0.122
9482.783670, 0.063, 0.117, 0.434, 0.113, 0.239, 0.119, 0.515, 0.335
9483.334671, -0.034, 0.064, -0.152, 0.062, 0.017, 0.065, 0.057, 0.171
9487.342436, -0.066, 0.089, 0.087, 0.088, 0.236, 0.092, -0.060, 0.245
9488.563803, 0.051, 0.058, -0.085, 0.053, -0.099, 0.054, -0.095, 0.138
9489.784525, 0.052, 0.060, -0.042, 0.053, 0.061, 0.058, -0.098, 0.152
9490.465206, 0.079, 0.038, 0.063, 0.033, 0.071, 0.037, 0.072, 0.098
9491.493582, 0.043, 0.033, 0.048, 0.028, 0.059, 0.031, -0.064, 0.082
9492.490381, 0.058, 0.028, 0.008, 0.024, 0.061, 0.026, -0.107, 0.070
9493.496980, 0.029, 0.028, 0.041, 0.025, -0.033, 0.027, -0.015, 0.072
9494.503738, 0.002, 0.028, 0.061, 0.024, 0.022, 0.027, 0.095, 0.071
9495.510477, 0.013, 0.033, 0.029, 0.029, 0.039, 0.032, -0.017, 0.085
9496.809114, -0.063, 0.056, 0.044, 0.049, -0.017, 0.049, -0.033, 0.119
9497.497567, -0.015, 0.038, 0.117, 0.034, -0.021, 0.034, -0.128, 0.083
9498.503866, -0.043, 0.036, -0.008, 0.032, 0.014, 0.032, 0.017, 0.080
9499.501386, 0.064, 0.035, 0.018, 0.032, -0.067, 0.032, -0.084, 0.080
9500.450678, 0.073, 0.037, 0.014, 0.033, 0.064, 0.033, -0.022, 0.082
9501.381661, -0.069, 0.068, 0.024, 0.058, -0.012, 0.057, -0.042, 0.138
9502.516114, -0.138, 0.053, -0.084, 0.046, 0.028, 0.046, 0.205, 0.112
9503.747732, 0.002, 0.072, -0.043, 0.062, 0.075, 0.067, 0.052, 0.182
9504.460745, 0.012, 0.035, -0.015, 0.029, -0.085, 0.031, -0.158, 0.084
9505.433020, 0.007, 0.035, -0.010, 0.029, -0.006, 0.032, -0.049, 0.084
